vault-s03;/nix/store/3475zpj46hxqxgfwpxy5mgwr0h4imv6x-nixos-system-vault-s03-20.03post-git;5f3f90a6bb3939ed7c2cad1a6f0721f27df7dd07;master;https://gitlab.dbc.dk/platform/deployments/pipelines/23362;2020-10-12 17:09:09+02:00
artifactory-p101;/nix/store/dy0rmr1s0b258qif3hkqnmdwbh3jgaaa-nixos-system-artifactory-p101-20.03post-git;3f4130d6a03101e317a96b12e62f93b04921333a;wait-for-connectivity-improvements;https://gitlab.dbc.dk/platform/deployments/pipelines/23364;2020-10-12 17:46:34+02:00
artifactory-p201;/nix/store/fir6zhn1a3jfmd4dhciqzvv1f2fsg7fy-nixos-system-artifactory-p201-20.03post-git;3f4130d6a03101e317a96b12e62f93b04921333a;wait-for-connectivity-improvements;https://gitlab.dbc.dk/platform/deployments/pipelines/23364;2020-10-12 17:46:34+02:00
artifactory-p301;/nix/store/f0zxwha5a66d8k357rgiq399j6xa90sa-nixos-system-artifactory-p301-20.03post-git;3f4130d6a03101e317a96b12e62f93b04921333a;wait-for-connectivity-improvements;https://gitlab.dbc.dk/platform/deployments/pipelines/23364;2020-10-12 17:46:34+02:00
ca-platform-p01;/nix/store/rs83qhn5mgd5v9h2kgpvnk4iqbjcr0j9-nixos-system-ca-platform-p01-20.03post-git;3f4130d6a03101e317a96b12e62f93b04921333a;wait-for-connectivity-improvements;https://gitlab.dbc.dk/platform/deployments/pipelines/23364;2020-10-12 17:46:40+02:00
ceph-mon-p101;/nix/store/gmq580hq8dcx33hppzgw0rgfqib66wdr-nixos-system-ceph-mon-p101-20.03post-git;3f4130d6a03101e317a96b12e62f93b04921333a;wait-for-connectivity-improvements;https://gitlab.dbc.dk/platform/deployments/pipelines/23364;2020-10-12 17:47:09+02:00
ceph-mon-p201;/nix/store/452drr6bhxh744rhfy0xvw6xhjpm2fx3-nixos-system-ceph-mon-p201-20.03post-git;3f4130d6a03101e317a96b12e62f93b04921333a;wait-for-connectivity-improvements;https://gitlab.dbc.dk/platform/deployments/pipelines/23364;2020-10-12 17:47:09+02:00
ceph-mon-p202;/nix/store/hs7271xvcw58pq029v7s84yp1fg8m803-nixos-system-ceph-mon-p202-20.03post-git;3f4130d6a03101e317a96b12e62f93b04921333a;wait-for-connectivity-improvements;https://gitlab.dbc.dk/platform/deployments/pipelines/23364;2020-10-12 17:47:09+02:00
ceph-mon-p301;/nix/store/4dkd1pirdq0i1qn4i73hgkfq9hnzpppb-nixos-system-ceph-mon-p301-20.03post-git;3f4130d6a03101e317a96b12e62f93b04921333a;wait-for-connectivity-improvements;https://gitlab.dbc.dk/platform/deployments/pipelines/23364;2020-10-12 17:47:09+02:00
ceph-mon-p302;/nix/store/lzbfzrsfa7icv22gcrm6d604il8n3sky-nixos-system-ceph-mon-p302-20.03post-git;3f4130d6a03101e317a96b12e62f93b04921333a;wait-for-connectivity-improvements;https://gitlab.dbc.dk/platform/deployments/pipelines/23364;2020-10-12 17:47:09+02:00
ceph-sto-p101;/nix/store/pa1am409p4rwqgllkkgfk10jmmz0sg34-nixos-system-ceph-sto-p101-20.03post-git;3f4130d6a03101e317a96b12e62f93b04921333a;wait-for-connectivity-improvements;https://gitlab.dbc.dk/platform/deployments/pipelines/23364;2020-10-12 17:47:09+02:00
ceph-sto-p102;/nix/store/piw6aalbh1zqh38d5j00jky18ylhjs5d-nixos-system-ceph-sto-p102-20.03post-git;3f4130d6a03101e317a96b12e62f93b04921333a;wait-for-connectivity-improvements;https://gitlab.dbc.dk/platform/deployments/pipelines/23364;2020-10-12 17:47:09+02:00
ceph-sto-p201;/nix/store/zpqkgm06sd06w0mbi2lh1i74lbsqmrn0-nixos-system-ceph-sto-p201-20.03post-git;3f4130d6a03101e317a96b12e62f93b04921333a;wait-for-connectivity-improvements;https://gitlab.dbc.dk/platform/deployments/pipelines/23364;2020-10-12 17:47:09+02:00
ceph-sto-p202;/nix/store/3vq99c1il6y3gis3p03117ss2bda75q9-nixos-system-ceph-sto-p202-20.03post-git;3f4130d6a03101e317a96b12e62f93b04921333a;wait-for-connectivity-improvements;https://gitlab.dbc.dk/platform/deployments/pipelines/23364;2020-10-12 17:47:09+02:00
ceph-sto-p301;/nix/store/yqa05n72i18329zv8sl9cwjh7lba99bg-nixos-system-ceph-sto-p301-20.03post-git;3f4130d6a03101e317a96b12e62f93b04921333a;wait-for-connectivity-improvements;https://gitlab.dbc.dk/platform/deployments/pipelines/23364;2020-10-12 17:47:09+02:00
ceph-sto-p302;/nix/store/s0nph0l516y2vppqlscd30jfnhlw9iss-nixos-system-ceph-sto-p302-20.03post-git;3f4130d6a03101e317a96b12e62f93b04921333a;wait-for-connectivity-improvements;https://gitlab.dbc.dk/platform/deployments/pipelines/23364;2020-10-12 17:47:09+02:00
cephmon-s01;/nix/store/r33lb7cmjvq86f0mg8b86nrgl0vjw35h-nixos-system-cephmon-s01-20.03post-git;3f4130d6a03101e317a96b12e62f93b04921333a;wait-for-connectivity-improvements;https://gitlab.dbc.dk/platform/deployments/pipelines/23364;2020-10-12 17:47:27+02:00
